station_id,connect_time,disconnect_time,total_duration,charging_duration,energy,energy_per_quarter,z_score
BOULDER / N BOULDER REC 1,2019-03-29 17:30:00,2019-03-29 18:30:00,60,60,6.049,1.51225,0.643888674625765
COMM VITALITY / 1000WALNUT2,2019-03-29 17:30:00,2019-03-29 19:15:00,105,30,2.767,1.3835,0.981731881846054
BOULDER / ALPINE ST1,2019-03-29 19:45:00,2019-03-30 07:45:00,720,180,11.833,0.986083333333333,0.707484154255389
COMM VITALITY / 1100WALNUT1,2019-03-29 19:45:00,2019-03-29 21:15:00,90,90,9.082,1.51366666666667,0.306045467405477
BOULDER / N BOULDER REC 1,2019-03-30 06:15:00,2019-03-30 12:30:00,390,150,6.308,0.6308,0.369640947035101
BOULDER / N BOULDER REC 1,2019-03-30 07:15:00,2019-03-30 10:15:00,180,180,15.496,1.29133333333333,0.707484154255389
BOULDER / BASELINE ST1,2019-03-30 10:00:00,2019-03-30 12:15:00,135,135,7.086,0.787333333333333,0.200719343424956
BOULDER / ATRIUM ST1,2019-03-30 11:45:00,2019-03-30 12:45:00,60,60,6.504,1.626,0.643888674625765
COMM VITALITY / 1000WALNUT1,2019-03-30 11:45:00,2019-03-30 14:45:00,180,150,8.662,0.8662,0.369640947035101
COMM VITALITY / 1000WALNUT2,2019-03-30 12:45:00,2019-03-30 14:15:00,90,90,3.819,0.6365,0.306045467405477
BOULDER / N BOULDER REC 1,2019-03-30 14:30:00,2019-03-30 15:45:00,75,75,2.512,0.5024,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-03-30 14:45:00,2019-03-30 16:15:00,75,75,8.003,1.6006,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-03-30 15:15:00,2019-03-30 17:15:00,120,120,12.218,1.52725,0.0317977398148119
BOULDER / JUNCTION ST1,2019-03-30 15:15:00,2019-03-30 17:45:00,150,150,14.887,1.4887,0.369640947035101
COMM VITALITY / 1500PEARL1,2019-03-30 16:00:00,2019-03-30 16:30:00,30,30,2.579,1.2895,0.981731881846054
COMM VITALITY / 1000WALNUT1,2019-03-30 17:15:00,2019-03-30 19:30:00,135,135,5.946,0.660666666666667,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2019-04-05 19:00:00,2019-04-05 23:30:00,270,15,2.001,2.001,1.1506534854562
COMM VITALITY / 1500PEARL1,2019-04-02 09:15:00,2019-04-02 11:15:00,120,120,8.918,1.11475,0.0317977398148119
BOULDER / BASELINE ST1,2019-04-06 07:00:00,2019-04-06 08:00:00,60,60,6.468,1.617,0.643888674625765
BOULDER / N BOULDER REC 1,2019-03-26 08:15:00,2019-03-26 10:30:00,135,135,7.473,0.830333333333333,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2019-03-31 10:30:00,2019-03-31 12:00:00,105,30,3.63,1.815,0.981731881846054
COMM VITALITY / 1104 SPRUCE1,2019-03-24 10:30:00,2019-03-24 13:00:00,135,135,5.69,0.632222222222222,0.200719343424956
COMM VITALITY / 1400 WALNUT1,2019-03-26 08:45:00,2019-03-26 09:45:00,60,60,5.5,1.375,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2019-04-02 10:00:00,2019-04-02 14:00:00,240,165,16.262,1.47836363636364,0.538562550645245
COMM VITALITY / 1400 WALNUT1,2019-04-06 08:45:00,2019-04-06 10:45:00,105,105,10.699,1.52842857142857,0.137123863795332
BOULDER / ATRIUM ST1,2019-03-26 09:00:00,2019-03-26 10:15:00,75,75,5.425,1.085,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-03-31 10:45:00,2019-03-31 12:15:00,90,90,5.067,0.8445,0.306045467405477
BOULDER / ATRIUM ST1,2019-04-06 09:00:00,2019-04-06 10:15:00,75,75,7.085,1.417,0.474967071015621
COMM VITALITY / BOULDER JCTN,2019-03-26 09:15:00,2019-03-26 13:15:00,240,240,27.416,1.7135,1.38317056869597
BOULDER / REC CENTER ST2,2019-03-31 11:00:00,2019-03-31 13:15:00,135,135,13.624,1.51377777777778,0.200719343424956
BOULDER / ATRIUM ST1,2019-04-02 12:15:00,2019-04-03 09:00:00,1245,315,16.714,0.795904761904762,2.22777858674669
COMM VITALITY / 1100WALNUT1,2019-03-24 11:15:00,2019-03-24 12:00:00,60,60,5.639,1.40975,0.643888674625765
BOULDER / REC CENTER ST2,2019-04-06 09:00:00,2019-04-06 10:00:00,75,75,0.193,0.0386,0.474967071015621
BOULDER / N BOULDER REC 1,2019-03-26 10:30:00,2019-03-26 12:45:00,135,135,13.228,1.46977777777778,0.200719343424956
COMM VITALITY / 1100WALNUT1,2019-03-26 10:45:00,2019-03-26 12:15:00,90,90,4.615,0.769166666666667,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-03-26 11:15:00,2019-03-26 12:15:00,60,60,3.063,0.76575,0.643888674625765
COMM VITALITY / 1500PEARL2,2019-03-26 11:45:00,2019-03-26 12:45:00,60,60,6.59,1.6475,0.643888674625765
COMM VITALITY / 1400 WALNUT1,2019-03-26 12:00:00,2019-03-26 18:30:00,390,375,37.951,1.51804,2.90346500118726
BOULDER / FACILITIES ST1,2019-03-26 12:30:00,2019-03-27 09:15:00,1245,15,0.798,0.798,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2019-03-26 12:45:00,2019-03-26 15:15:00,150,105,5.459,0.779857142857143,0.137123863795332
BOULDER / N BOULDER REC 1,2019-03-26 15:30:00,2019-03-26 17:30:00,120,75,3.521,0.7042,0.474967071015621
BOULDER / N BOULDER REC 1,2019-03-26 15:45:00,2019-03-26 22:00:00,390,195,11.111,0.854692307692308,0.876405757865533
COMM VITALITY / 1100WALNUT1,2019-03-26 17:00:00,2019-03-26 18:30:00,90,90,8.914,1.48566666666667,0.306045467405477
COMM VITALITY / 1000WALNUT1,2019-03-26 17:45:00,2019-03-26 19:30:00,105,90,3.809,0.634833333333333,0.306045467405477
BOULDER / N BOULDER REC 1,2019-03-26 18:00:00,2019-03-26 18:15:00,15,15,0.87,0.87,1.1506534854562
COMM VITALITY / BOULDER JCTN,2019-03-26 18:45:00,2019-03-26 20:45:00,135,135,15.476,1.71955555555556,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2019-03-26 19:00:00,2019-03-26 21:15:00,135,135,13.503,1.50033333333333,0.200719343424956
BOULDER / BASELINE ST1,2019-03-26 19:30:00,2019-03-26 20:00:00,30,30,3.335,1.6675,0.981731881846054
BOULDER / N BOULDER REC 1,2019-03-26 20:00:00,2019-03-26 20:30:00,30,30,1.583,0.7915,0.981731881846054
BOULDER / JUNCTION ST1,2019-03-27 06:30:00,2019-03-27 08:45:00,135,105,6.082,0.868857142857143,0.137123863795332
BOULDER / N BOULDER REC 1,2019-03-27 06:45:00,2019-03-27 08:00:00,75,75,8.084,1.6168,0.474967071015621
COMM VITALITY / 1000WALNUT2,2019-03-27 07:00:00,2019-03-27 08:15:00,75,75,7.909,1.5818,0.474967071015621
COMM VITALITY / 1400 WALNUT1,2019-03-27 08:30:00,2019-03-27 11:15:00,165,165,17.309,1.57354545454545,0.538562550645245
COMM VITALITY / 1500PEARL1,2019-03-27 08:45:00,2019-03-27 09:30:00,60,60,5.464,1.366,0.643888674625765
BOULDER / N BOULDER REC 1,2019-03-27 09:00:00,2019-03-27 13:00:00,240,210,8.866,0.633285714285714,1.04532736147568
BOULDER / N BOULDER REC 1,2019-03-27 09:00:00,2019-03-27 11:15:00,135,135,7.723,0.858111111111111,0.200719343424956
BOULDER / ATRIUM ST1,2019-03-27 09:00:00,2019-03-27 10:30:00,90,90,5.183,0.863833333333333,0.306045467405477
BOULDER / FACILITIES ST1,2019-03-27 10:00:00,2019-03-27 11:30:00,90,15,0.787,0.787,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2019-03-27 12:00:00,2019-03-27 13:45:00,105,105,10.076,1.43942857142857,0.137123863795332
COMM VITALITY / 1100WALNUT1,2019-03-27 12:15:00,2019-03-27 14:00:00,105,105,9.906,1.41514285714286,0.137123863795332
BOULDER / FACILITIES ST1,2019-03-27 12:45:00,2019-03-27 15:15:00,150,45,2.074,0.691333333333333,0.81281027823591
BOULDER / N BOULDER REC 1,2019-03-27 13:00:00,2019-03-27 19:45:00,405,45,2.107,0.702333333333333,0.81281027823591
BOULDER / REC CENTER ST1,2019-03-27 13:45:00,2019-03-27 16:00:00,135,135,13.202,1.46688888888889,0.200719343424956
BOULDER / FACILITIES ST1,2019-03-27 13:45:00,2019-03-28 07:00:00,1020,195,12.752,0.980923076923077,0.876405757865533
COMM VITALITY / 1104 SPRUCE1,2019-03-27 15:30:00,2019-03-27 17:45:00,135,135,13.465,1.49611111111111,0.200719343424956
BOULDER / FACILITIES ST1,2019-03-27 15:30:00,2019-03-28 09:00:00,1050,30,1.076,0.538,0.981731881846054
COMM VITALITY / 1400 WALNUT1,2019-03-27 15:45:00,2019-03-27 16:15:00,15,15,2.113,2.113,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2019-03-27 17:15:00,2019-03-27 18:30:00,75,75,8.236,1.6472,0.474967071015621
COMM VITALITY / 1100WALNUT1,2019-03-27 17:30:00,2019-03-27 19:15:00,120,105,5.652,0.807428571428571,0.137123863795332
BOULDER / N BOULDER REC 1,2019-04-02 12:30:00,2019-04-02 14:00:00,90,90,7.032,1.172,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-03-24 11:30:00,2019-03-24 12:15:00,45,45,4.844,1.61466666666667,0.81281027823591
BOULDER / N BOULDER REC 1,2019-04-06 09:00:00,2019-04-06 10:00:00,60,60,4.269,1.06725,0.643888674625765
BOULDER / BASELINE ST1,2019-04-02 12:30:00,2019-04-02 18:00:00,315,315,34.789,1.65661904761905,2.22777858674669
BOULDER / BASELINE ST1,2019-03-31 12:30:00,2019-03-31 15:30:00,180,150,8.848,0.8848,0.369640947035101
BOULDER / N BOULDER REC 1,2019-04-06 10:00:00,2019-04-06 11:00:00,60,60,7.088,1.772,0.643888674625765
COMM VITALITY / 1500PEARL1,2019-03-24 12:45:00,2019-03-24 13:15:00,30,30,3.663,1.8315,0.981731881846054
BOULDER / N BOULDER REC 1,2019-04-02 13:15:00,2019-04-02 15:00:00,105,60,2.664,0.666,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2019-03-31 12:45:00,2019-03-31 14:45:00,120,120,7.211,0.901375,0.0317977398148119
BOULDER / BASELINE ST1,2019-04-06 10:15:00,2019-04-06 13:15:00,180,120,5.938,0.74225,0.0317977398148119
BOULDER / BASELINE ST1,2019-03-24 13:00:00,2019-03-24 14:15:00,60,30,2.105,1.0525,0.981731881846054
BOULDER / REC CENTER ST1,2019-04-02 13:45:00,2019-04-02 14:30:00,45,45,3.664,1.22133333333333,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2019-03-31 12:45:00,2019-03-31 13:45:00,75,60,7.16,1.79,0.643888674625765
COMM VITALITY / 1100WALNUT1,2019-04-06 10:45:00,2019-04-06 13:15:00,165,165,15.927,1.44790909090909,0.538562550645245
COMM VITALITY / 1000WALNUT1,2019-03-24 13:15:00,2019-03-24 14:45:00,90,90,8.513,1.41883333333333,0.306045467405477
BOULDER / ATRIUM ST1,2019-03-31 13:00:00,2019-03-31 14:00:00,45,45,4.571,1.52366666666667,0.81281027823591
BOULDER / ATRIUM ST1,2019-04-06 11:30:00,2019-04-06 13:00:00,90,90,8.768,1.46133333333333,0.306045467405477
BOULDER / ATRIUM ST1,2019-03-24 14:00:00,2019-03-24 14:15:00,15,15,1.799,1.799,1.1506534854562
BOULDER / JUNCTION ST1,2019-04-02 14:15:00,2019-04-02 19:00:00,285,285,27.851,1.46584210526316,1.8899353795264
COMM VITALITY / 1100WALNUT1,2019-03-31 14:45:00,2019-03-31 16:30:00,105,105,10.367,1.481,0.137123863795332
COMM VITALITY / 1000WALNUT1,2019-04-06 12:30:00,2019-04-06 13:00:00,30,30,3.064,1.532,0.981731881846054
COMM VITALITY / 1104 SPRUCE1,2019-04-02 15:00:00,2019-04-02 16:00:00,60,60,6.246,1.5615,0.643888674625765
BOULDER / N BOULDER REC 1,2019-03-31 15:30:00,2019-03-31 16:00:00,45,45,4.178,1.39266666666667,0.81281027823591
BOULDER / N BOULDER REC 1,2019-03-31 16:15:00,2019-03-31 19:45:00,195,135,13.65,1.51666666666667,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2019-03-31 17:45:00,2019-03-31 19:00:00,75,60,6.077,1.51925,0.643888674625765
BOULDER / REC CENTER ST2,2019-03-31 18:00:00,2019-03-31 20:30:00,150,150,15.1,1.51,0.369640947035101
BOULDER / N BOULDER REC 1,2019-03-31 19:45:00,2019-04-01 08:15:00,750,210,15.6,1.11428571428571,1.04532736147568
BOULDER / N BOULDER REC 1,2019-04-01 05:30:00,2019-04-01 11:00:00,330,180,11.516,0.959666666666667,0.707484154255389
BOULDER / REC CENTER ST2,2019-04-01 07:00:00,2019-04-01 08:00:00,75,75,6.9,1.38,0.474967071015621
COMM VITALITY / 1400 WALNUT1,2019-04-01 08:30:00,2019-04-01 10:45:00,135,135,13.627,1.51411111111111,0.200719343424956
BOULDER / N BOULDER REC 1,2019-04-01 08:30:00,2019-04-01 14:00:00,330,180,12.138,1.0115,0.707484154255389
COMM VITALITY / 1400 WALNUT1,2019-04-01 08:30:00,2019-04-01 09:00:00,30,30,2.382,1.191,0.981731881846054
BOULDER / ATRIUM ST1,2019-04-01 08:45:00,2019-04-01 10:30:00,90,90,6.052,1.00866666666667,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-04-01 08:45:00,2019-04-01 11:15:00,150,150,15.271,1.5271,0.369640947035101
BOULDER / JUNCTION ST1,2019-04-01 09:15:00,2019-04-01 12:00:00,165,165,12.14,1.10363636363636,0.538562550645245
BOULDER / JUNCTION ST1,2019-04-01 09:45:00,2019-04-01 11:15:00,90,90,4.846,0.807666666666667,0.306045467405477
COMM VITALITY / BOULDER JCTN,2019-04-01 09:45:00,2019-04-01 12:15:00,150,150,5.588,0.5588,0.369640947035101
BOULDER / N BOULDER REC 1,2019-04-01 11:15:00,2019-04-01 13:15:00,120,120,8.667,1.083375,0.0317977398148119
COMM VITALITY / 1100WALNUT1,2019-04-01 11:45:00,2019-04-01 13:00:00,75,75,7.517,1.5034,0.474967071015621
COMM VITALITY / 1100WALNUT1,2019-04-01 12:00:00,2019-04-01 15:45:00,225,210,14.63,1.045,1.04532736147568
BOULDER / BOULDER PARK S2,2019-04-01 15:45:00,2019-04-02 10:00:00,1095,240,21.72,1.3575,1.38317056869597
BOULDER / N BOULDER REC 1,2019-04-01 15:45:00,2019-04-01 17:30:00,90,90,10.215,1.7025,0.306045467405477
COMM VITALITY / 1000WALNUT2,2019-04-01 16:45:00,2019-04-01 19:00:00,150,135,6.813,0.757,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2019-04-01 18:30:00,2019-04-01 22:15:00,225,210,12.594,0.899571428571429,1.04532736147568
COMM VITALITY / BOULDER JCTN,2019-04-01 18:30:00,2019-04-01 21:30:00,195,195,14.751,1.13469230769231,0.876405757865533
BOULDER / REC CENTER ST1,2019-04-01 18:30:00,2019-04-01 20:00:00,90,90,9.097,1.51616666666667,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-04-01 19:00:00,2019-04-01 20:00:00,60,60,3.604,0.901,0.643888674625765
COMM VITALITY / 1000WALNUT1,2019-04-01 19:15:00,2019-04-01 21:00:00,105,75,3.387,0.6774,0.474967071015621
BOULDER / ATRIUM ST1,2019-04-01 19:15:00,2019-04-01 21:45:00,135,135,11.74,1.30444444444444,0.200719343424956
BOULDER / N BOULDER REC 1,2019-04-01 19:30:00,2019-04-01 20:45:00,90,90,4.769,0.794833333333333,0.306045467405477
BOULDER / ALPINE ST1,2019-04-01 21:30:00,2019-04-02 06:00:00,510,15,0.639,0.639,1.1506534854562
BOULDER / N BOULDER REC 1,2019-04-02 05:30:00,2019-04-02 12:00:00,390,150,10.207,1.0207,0.369640947035101
BOULDER / REC CENTER ST1,2019-04-02 06:30:00,2019-04-02 07:30:00,60,60,3.045,0.76125,0.643888674625765
BOULDER / JUNCTION ST1,2019-04-02 06:45:00,2019-04-02 08:00:00,90,60,3.521,0.88025,0.643888674625765
BOULDER / N BOULDER REC 1,2019-03-24 14:30:00,2019-03-24 16:15:00,105,105,11.651,1.66442857142857,0.137123863795332
BOULDER / BASELINE ST1,2019-04-02 15:45:00,2019-04-02 16:30:00,45,45,2.468,0.822666666666667,0.81281027823591
COMM VITALITY / 1100WALNUT1,2019-04-02 15:45:00,2019-04-02 17:00:00,75,75,7.389,1.4778,0.474967071015621
COMM VITALITY / 1500PEARL2,2019-04-06 12:45:00,2019-04-06 13:15:00,30,30,3.725,1.8625,0.981731881846054
BOULDER / REC CENTER ST1,2019-04-02 16:15:00,2019-04-02 17:30:00,90,90,4.819,0.803166666666667,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-04-06 13:00:00,2019-04-06 14:00:00,60,60,5.845,1.46125,0.643888674625765
COMM VITALITY / 1500PEARL2,2019-03-24 15:30:00,2019-03-24 17:00:00,90,90,7.072,1.17866666666667,0.306045467405477
COMM VITALITY / 1000WALNUT1,2019-04-02 16:30:00,2019-04-02 19:15:00,165,165,12.837,1.167,0.538562550645245
COMM VITALITY / 1104 SPRUCE1,2019-03-24 15:45:00,2019-03-24 17:15:00,75,75,7.963,1.5926,0.474967071015621
BOULDER / REC CENTER ST1,2019-04-02 17:15:00,2019-04-02 18:15:00,60,60,4.185,1.04625,0.643888674625765
BOULDER / ATRIUM ST1,2019-04-06 13:15:00,2019-04-06 13:30:00,15,15,1.886,1.886,1.1506534854562
BOULDER / JUNCTION ST1,2019-04-02 17:30:00,2019-04-02 18:30:00,60,60,5.682,1.4205,0.643888674625765
BOULDER / REC CENTER ST2,2019-04-06 13:30:00,2019-04-06 14:45:00,75,75,3.579,0.7158,0.474967071015621
BOULDER / N BOULDER REC 1,2019-03-24 16:15:00,2019-03-24 17:00:00,45,45,4.871,1.62366666666667,0.81281027823591
COMM VITALITY / 1500PEARL1,2019-04-02 18:00:00,2019-04-02 18:30:00,45,45,2.084,0.694666666666667,0.81281027823591
COMM VITALITY / 1500PEARL2,2019-04-06 14:00:00,2019-04-06 16:00:00,120,105,5.884,0.840571428571429,0.137123863795332
COMM VITALITY / 1500PEARL2,2019-03-24 16:30:00,2019-03-24 19:00:00,150,150,14.358,1.4358,0.369640947035101
BOULDER / ALPINE ST1,2019-04-02 18:00:00,2019-04-02 22:00:00,240,90,6.976,1.16266666666667,0.306045467405477
BOULDER / N BOULDER REC 1,2019-04-02 18:00:00,2019-04-03 06:30:00,750,225,12.843,0.8562,1.21424896508582
COMM VITALITY / 1000WALNUT1,2019-03-24 18:00:00,2019-03-24 19:30:00,90,90,8.784,1.464,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-04-02 18:30:00,2019-04-02 19:45:00,75,75,7.537,1.5074,0.474967071015621
COMM VITALITY / 1000WALNUT1,2019-04-06 14:30:00,2019-04-06 16:00:00,90,90,4.823,0.803833333333333,0.306045467405477
BOULDER / N BOULDER REC 1,2019-04-06 15:00:00,2019-04-06 19:00:00,255,165,14.534,1.32127272727273,0.538562550645245
BOULDER / N BOULDER REC 1,2019-04-06 15:15:00,2019-04-06 16:15:00,45,45,2.498,0.832666666666667,0.81281027823591
COMM VITALITY / 1000WALNUT2,2019-04-06 15:30:00,2019-04-06 17:15:00,105,105,10.52,1.50285714285714,0.137123863795332
COMM VITALITY / 1000WALNUT1,2019-04-06 17:15:00,2019-04-06 19:15:00,120,120,11.552,1.444,0.0317977398148119
BOULDER / N BOULDER REC 1,2019-04-06 18:00:00,2019-04-06 19:00:00,60,60,5.925,1.48125,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2019-04-06 19:00:00,2019-04-07 00:00:00,300,135,6.425,0.713888888888889,0.200719343424956
COMM VITALITY / 1500PEARL2,2019-04-06 19:00:00,2019-04-06 23:00:00,225,210,10.764,0.768857142857143,1.04532736147568
COMM VITALITY / BOULDER JCTN,2019-04-06 19:30:00,2019-04-06 20:30:00,60,60,6.844,1.711,0.643888674625765
COMM VITALITY / 2200 BROADWAY1,2019-04-07 08:00:00,2019-04-07 09:00:00,60,60,4.275,1.06875,0.643888674625765
COMM VITALITY / 2200 BROADWAY1,2019-04-07 08:15:00,2019-04-07 09:15:00,60,60,6.27,1.5675,0.643888674625765
BOULDER / N BOULDER REC 1,2019-04-07 09:00:00,2019-04-07 12:30:00,210,210,17.606,1.25757142857143,1.04532736147568
BOULDER / REC CENTER ST1,2019-04-07 09:45:00,2019-04-07 12:00:00,135,135,9.901,1.10011111111111,0.200719343424956
BOULDER / N BOULDER REC 1,2019-04-07 10:15:00,2019-04-07 11:30:00,75,75,4.37,0.874,0.474967071015621
COMM VITALITY / 1000WALNUT1,2019-04-07 10:45:00,2019-04-07 12:15:00,90,90,8.724,1.454,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-04-07 11:00:00,2019-04-07 12:45:00,105,105,5.322,0.760285714285714,0.137123863795332
BOULDER / REC CENTER ST2,2019-04-07 11:15:00,2019-04-07 13:15:00,120,120,5.033,0.629125,0.0317977398148119
COMM VITALITY / 1000WALNUT1,2019-04-07 11:15:00,2019-04-07 13:30:00,135,120,5.163,0.645375,0.0317977398148119
COMM VITALITY / 1400 WALNUT1,2019-04-07 11:45:00,2019-04-07 12:45:00,60,60,6.395,1.59875,0.643888674625765
COMM VITALITY / 1100WALNUT1,2019-04-07 11:45:00,2019-04-07 12:45:00,60,60,6.565,1.64125,0.643888674625765
COMM VITALITY / 1100WALNUT1,2019-04-07 13:00:00,2019-04-07 14:30:00,90,90,8.802,1.467,0.306045467405477
BOULDER / REC CENTER ST2,2019-04-02 18:45:00,2019-04-02 21:15:00,150,150,15.006,1.5006,0.369640947035101
BOULDER / N BOULDER REC 1,2019-04-02 19:00:00,2019-04-02 20:30:00,90,90,4.609,0.768166666666667,0.306045467405477
BOULDER / JUNCTION ST1,2019-04-02 21:00:00,2019-04-03 00:00:00,180,180,16.257,1.35475,0.707484154255389
BOULDER / JUNCTION ST1,2019-04-02 22:15:00,2019-04-03 07:00:00,525,255,18.942,1.11423529411765,1.55209217230611
BOULDER / REC CENTER ST1,2019-04-03 06:30:00,2019-04-03 07:30:00,60,60,6.204,1.551,0.643888674625765
COMM VITALITY / 1400 WALNUT1,2019-04-03 07:45:00,2019-04-03 09:45:00,135,120,6.491,0.811375,0.0317977398148119
BOULDER / N BOULDER REC 1,2019-04-03 08:30:00,2019-04-03 11:15:00,165,165,11.252,1.02290909090909,0.538562550645245
BOULDER / N BOULDER REC 1,2019-04-03 08:45:00,2019-04-03 11:00:00,150,150,7.728,0.7728,0.369640947035101
COMM VITALITY / 1104 SPRUCE1,2019-04-03 08:45:00,2019-04-03 13:15:00,270,270,26.964,1.498,1.72101377591626
COMM VITALITY / BOULDER JCTN,2019-04-03 09:00:00,2019-04-03 13:30:00,255,255,30.331,1.78417647058824,1.55209217230611
BOULDER / ATRIUM ST1,2019-04-03 09:15:00,2019-04-03 10:45:00,90,90,5.429,0.904833333333333,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-04-03 10:00:00,2019-04-03 12:15:00,135,135,13.427,1.49188888888889,0.200719343424956
BOULDER / N BOULDER REC 1,2019-04-03 11:15:00,2019-04-03 12:45:00,90,90,9.363,1.5605,0.306045467405477
COMM VITALITY / 1000WALNUT1,2019-04-03 12:00:00,2019-04-03 13:00:00,60,60,5.031,1.25775,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2019-04-03 12:45:00,2019-04-03 16:00:00,180,180,13.069,1.08908333333333,0.707484154255389
BOULDER / BASELINE ST1,2019-04-03 13:30:00,2019-04-03 14:15:00,45,45,2.496,0.832,0.81281027823591
BOULDER / N BOULDER REC 1,2019-04-03 15:45:00,2019-04-03 17:30:00,90,90,7.514,1.25233333333333,0.306045467405477
BOULDER / JUNCTION ST1,2019-04-03 16:00:00,2019-04-03 17:15:00,75,75,3.677,0.7354,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-04-03 16:15:00,2019-04-03 17:00:00,60,60,5.437,1.35925,0.643888674625765
COMM VITALITY / 1100WALNUT1,2019-03-24 18:00:00,2019-03-24 19:00:00,60,60,4.19,1.0475,0.643888674625765
COMM VITALITY / 1000WALNUT2,2019-03-25 06:30:00,2019-03-25 09:00:00,150,150,14.43,1.443,0.369640947035101
BOULDER / JUNCTION ST1,2019-03-25 07:15:00,2019-03-25 09:30:00,150,120,6.602,0.82525,0.0317977398148119
BOULDER / ALPINE ST1,2019-03-25 08:15:00,2019-03-25 18:45:00,630,210,13.741,0.9815,1.04532736147568
COMM VITALITY / 1400 WALNUT1,2019-03-25 08:30:00,2019-03-25 13:45:00,315,315,31.575,1.50357142857143,2.22777858674669
COMM VITALITY / 1104 SPRUCE1,2019-03-25 08:45:00,2019-03-25 09:45:00,75,75,4.274,0.8548,0.474967071015621
BOULDER / ATRIUM ST1,2019-03-25 08:45:00,2019-03-25 10:45:00,120,105,5.946,0.849428571428571,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2019-03-25 09:00:00,2019-03-25 11:00:00,120,120,10.872,1.359,0.0317977398148119
COMM VITALITY / BOULDER JCTN,2019-03-25 09:15:00,2019-03-25 11:15:00,120,120,3.843,0.480375,0.0317977398148119
BOULDER / N BOULDER REC 1,2019-03-25 10:00:00,2019-03-25 17:00:00,435,375,29.365,1.1746,2.90346500118726
COMM VITALITY / 1104 SPRUCE1,2019-03-25 11:00:00,2019-03-25 13:00:00,120,120,11.614,1.45175,0.0317977398148119
BOULDER / N BOULDER REC 1,2019-03-25 11:00:00,2019-03-25 12:15:00,75,75,3.849,0.7698,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-03-25 12:45:00,2019-03-25 14:00:00,75,75,7.124,1.4248,0.474967071015621
COMM VITALITY / 1500PEARL1,2019-03-25 13:30:00,2019-03-25 17:45:00,255,255,25.757,1.51511764705882,1.55209217230611
BOULDER / FACILITIES ST1,2019-03-25 14:30:00,2019-03-25 15:30:00,60,30,1.79,0.895,0.981731881846054
COMM VITALITY / 1400 WALNUT1,2019-03-25 14:45:00,2019-03-25 17:45:00,180,180,18.649,1.55408333333333,0.707484154255389
BOULDER / FACILITIES ST1,2019-03-25 15:30:00,2019-03-26 11:15:00,1185,15,0.442,0.442,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2019-03-25 17:15:00,2019-03-25 18:15:00,60,60,6.452,1.613,0.643888674625765
BOULDER / ATRIUM ST1,2019-03-25 17:45:00,2019-03-25 19:00:00,60,60,6.154,1.5385,0.643888674625765
BOULDER / N BOULDER REC 1,2019-03-25 18:30:00,2019-03-25 22:00:00,210,210,20.607,1.47192857142857,1.04532736147568
